flux_original	flux_modified	delta_flux	abs_delta_flux
0.0	0.163072377522181	0.163072377522181	0.163072377522181
0.16161094546036475	0.0	-0.16161094546036475	0.16161094546036475
0.16161094546036475	0.0	-0.16161094546036475	0.16161094546036475
0.16161094546036472	0.0	-0.16161094546036472	0.16161094546036472
0.16161094546036472	0.0	-0.16161094546036472	0.16161094546036472
0.1575761963547594	0.0	-0.1575761963547594	0.1575761963547594
0.0	0.15725319466904863	0.15725319466904863	0.15725319466904863
0.15524914115026117	0.0	-0.15524914115026117	0.15524914115026117
0.23814841111144527	0.3889800640710798	0.15083165295963455	0.15083165295963455
-0.23814841111144527	-0.38898006407107977	-0.1508316529596345	0.1508316529596345
0.23814841111144533	0.3889800640710798	0.1508316529596345	0.1508316529596345
0.23814841111144533	0.3889800640710798	0.1508316529596345	0.1508316529596345
-0.23814841111144533	-0.38898006407107977	-0.15083165295963444	0.15083165295963444
0.14211917258681406	0.0	-0.14211917258681406	0.14211917258681406
0.0	0.13828700679484257	0.13828700679484257	0.13828700679484257
0.11200802354923929	0.0	-0.11200802354923929	0.11200802354923929
0.11200802354923929	0.0	-0.11200802354923929	0.11200802354923929
0.11200802354923928	0.0	-0.11200802354923928	0.11200802354923928
0.0	0.10898778842924153	0.10898778842924153	0.10898778842924153
0.03455348576006302	0.14260955833624325	0.10805607257618023	0.10805607257618023
0.09729865297013429	0.0	-0.09729865297013429	0.09729865297013429
0.09729865297013429	0.0	-0.09729865297013429	0.09729865297013429
0.0	0.09467504798616008	0.09467504798616008	0.09467504798616008
0.06674085070505283	0.0	-0.06674085070505283	0.06674085070505283
1.4418688175494123	1.4029896131566435	-0.03887920439276882	0.03887920439276882
-1.341974248868479	-1.305788646907553	0.036185601960925906	0.036185601960925906
1.1873094803254796	1.1552943292929374	-0.032015151032542155	0.032015151032542155
1.1871535657852679	1.1551426189030636	-0.032010946882204294	0.032010946882204294
1.030749797666008	1.0029561928847406	-0.027793604781267467	0.027793604781267467
-0.4167374678620267	-0.3896579825455153	0.027079485316511387	0.027079485316511387
0.029933136373553746	0.013283618388938169	-0.01664951798461558	0.01664951798461558
0.6138367724869521	0.5972849995026156	-0.01655177298433652	0.01655177298433652
-0.01628140655344392	0.0	0.01628140655344392	0.01628140655344392
0.01628140655344392	0.0	-0.01628140655344392	0.01628140655344392
0.0	-0.015842387326807376	-0.015842387326807376	0.015842387326807376
-0.5646451212135075	-0.5494197742124057	0.015225347001101786	0.015225347001101786
0.5646451212135075	0.5494197742124058	-0.015225347001101674	0.015225347001101674
0.5699830457870542	0.5553257282874876	-0.014657317499566558	0.014657317499566558
0.42636120078107737	0.41486460409452514	-0.01149659668655223	0.01149659668655223
0.010694878087040168	0.0	-0.010694878087040168	0.010694878087040168
-0.3859615335998484	-0.37555429185226014	0.01040724174758828	0.01040724174758828
0.38596153359984847	0.3755542918522602	-0.01040724174758828	0.01040724174758828
0.3859615335998484	0.3755542918522602	-0.010407241747588225	0.010407241747588225
0.3859615335998484	0.3755542918522602	-0.010407241747588225	0.010407241747588225
0.3859615335998484	0.3755542918522602	-0.010407241747588225	0.010407241747588225
0.3859615335998484	0.3755542918522602	-0.010407241747588225	0.010407241747588225
0.0	0.010406496546334073	0.010406496546334073	0.010406496546334073
0.25469622282419735	0.24556491591814808	-0.009131306906049269	0.009131306906049269
-0.33208016938453755	-0.3231258091658919	0.008954360218645652	0.008954360218645652
0.3320801693845375	0.32312580916589184	-0.008954360218645652	0.008954360218645652
-0.3075923790196667	-0.29929831868076157	0.008294060338905118	0.008294060338905118
-0.3074554934194021	-0.2991651241258726	0.008290369293529498	0.008290369293529498
0.008220502057145262	0.0	-0.008220502057145262	0.008220502057145262
0.008220502057145262	0.0	-0.008220502057145262	0.008220502057145262
0.0	0.007998840713339025	0.007998840713339025	0.007998840713339025
0.26648373036621553	0.2592981422640715	-0.007185588102144036	0.007185588102144036
0.2546962228241974	0.24782847841859512	-0.006867744405602283	0.006867744405602283
0.25469622282419735	0.24782847841859507	-0.006867744405602283	0.006867744405602283
0.25469622282419735	0.24782847841859507	-0.006867744405602283	0.006867744405602283
0.25469622282419735	0.24782847841859512	-0.006867744405602227	0.006867744405602227
-0.2545593372239328	-0.24769528386370598	0.0068640533602268294	0.0068640533602268294
0.25455933722393276	0.24769528386370598	-0.006864053360226774	0.006864053360226774
0.25455933722393276	0.24769528386370598	-0.006864053360226774	0.006864053360226774
0.25455933722393276	0.247695283863706	-0.006864053360226746	0.006864053360226746
0.24914959374795667	0.2424314111631172	-0.006718182584839472	0.006718182584839472
0.24914959374795667	0.2424314111631172	-0.006718182584839472	0.006718182584839472
0.24914959374795664	0.2424314111631172	-0.006718182584839444	0.006718182584839444
0.24914959374795667	0.24243141116311723	-0.006718182584839444	0.006718182584839444
0.24914959374795667	0.24243141116311723	-0.006718182584839444	0.006718182584839444
0.2491495937479567	0.24243141116311726	-0.006718182584839444	0.006718182584839444
0.24914959374795664	0.24243141116311723	-0.006718182584839416	0.006718182584839416
0.2301752852736124	0.22396873454349178	-0.006206550730120608	0.006206550730120608
0.21745229049027526	0.21158880835880103	-0.005863482131474224	0.005863482131474224
0.21745229049027526	0.21158880835880103	-0.005863482131474224	0.005863482131474224
0.21745229049027529	0.2115888083588011	-0.005863482131474196	0.005863482131474196
0.20357098571725554	0.1980818053800492	-0.005489180337206356	0.005489180337206356
-0.20357098571725554	-0.1980818053800492	0.005489180337206356	0.005489180337206356
0.20357098571725554	0.19808180538004921	-0.005489180337206329	0.005489180337206329
-0.20357098571725554	-0.19808180538004921	0.005489180337206329	0.005489180337206329
0.20357098571725554	0.19808180538004921	-0.005489180337206329	0.005489180337206329
-0.20228192849503276	-0.19682750688109346	0.005454421613939303	0.005454421613939303
0.2022819284950328	0.1968275068810935	-0.005454421613939303	0.005454421613939303
0.20083634289582597	0.1954209007072648	-0.005415442188561159	0.005415442188561159
0.005337924573546536	0.0	-0.005337924573546536	0.005337924573546536
0.0	0.0051939903556747465	0.0051939903556747465	0.0051939903556747465
0.1901310295837022	0.1850042503159115	-0.005126779267790704	0.005126779267790704
0.19013102958370223	0.18500425031591153	-0.005126779267790704	0.005126779267790704
0.0051236955399485895	0.0	-0.0051236955399485895	0.0051236955399485895
0.004756007313228905	0.0	-0.004756007313228905	0.004756007313228905
0.17428360562835793	0.16958414348378012	-0.0046994621445778095	0.0046994621445778095
0.17428360562835793	0.16958414348378012	-0.0046994621445778095	0.0046994621445778095
0.17428360562835793	0.16958414348378012	-0.0046994621445778095	0.0046994621445778095
0.17428360562835793	0.16958414348378012	-0.0046994621445778095	0.0046994621445778095
0.17428360562835793	0.16958414348378012	-0.0046994621445778095	0.0046994621445778095
0.17428360562835793	0.16958414348378015	-0.004699462144577782	0.004699462144577782
0.17428360562835793	0.16958414348378015	-0.004699462144577782	0.004699462144577782
0.1742836056283579	0.16958414348378015	-0.004699462144577754	0.004699462144577754
0.1742836056283579	0.16958414348378015	-0.004699462144577754	0.004699462144577754
0.17428360562835787	0.16958414348378015	-0.004699462144577726	0.004699462144577726
0.1742836056283579	0.16958414348378018	-0.004699462144577726	0.004699462144577726
0.17414672002809325	0.16945094892889104	-0.004695771099202217	0.004695771099202217
0.17414672002809325	0.16945094892889104	-0.004695771099202217	0.004695771099202217
0.0	-0.004627764176146266	-0.004627764176146266	0.004627764176146266
0.1634708708810002	0.15906296821754157	-0.0044079026634586405	0.0044079026634586405
0.15011439654845662	0.14606664391336413	-0.004047752635092494	0.004047752635092494
0.1501143965484566	0.14606664391336413	-0.004047752635092466	0.004047752635092466
0.15011439654845662	0.14606664391336416	-0.004047752635092466	0.004047752635092466
-0.15011439654845662	-0.14606664391336416	0.004047752635092466	0.004047752635092466
0.1501143965484566	0.14606664391336413	-0.004047752635092466	0.004047752635092466
0.14211917258681406	0.13828700679484257	-0.003832165791971487	0.003832165791971487
0.14211917258681406	0.13828700679484257	-0.003832165791971487	0.003832165791971487
0.14211917258681406	0.13828700679484257	-0.003832165791971487	0.003832165791971487
0.14211917258681406	0.13828700679484257	-0.003832165791971487	0.003832165791971487
0.14211917258681406	0.13828700679484257	-0.003832165791971487	0.003832165791971487
0.14211917258681406	0.1382870067948426	-0.003832165791971459	0.003832165791971459
0.1420860254010999	0.13825475340486948	-0.0038312719962304287	0.0038312719962304287
0.14194913980083534	0.13812155884998042	-0.0038275809508549197	0.0038275809508549197
0.14194913980083534	0.13812155884998042	-0.0038275809508549197	0.0038275809508549197
0.12697827475665094	0.12355437499711108	-0.0034238997595398557	0.0034238997595398557
0.12697827475665094	0.12355437499711108	-0.0034238997595398557	0.0034238997595398557
0.12697827475665094	0.12355437499711108	-0.0034238997595398557	0.0034238997595398557
0.1269782747566509	0.12355437499711107	-0.003423899759539842	0.003423899759539842
0.1269782747566509	0.12355437499711107	-0.003423899759539842	0.003423899759539842
-0.1269782747566509	-0.12355437499711107	0.003423899759539842	0.003423899759539842
0.11968712157305092	0.116459823773019	-0.0032272978000319197	0.0032272978000319197
0.1196871215730509	0.116459823773019	-0.003227297800031906	0.003227297800031906
0.1196871215730509	0.116459823773019	-0.003227297800031906	0.003227297800031906
0.11968712157305092	0.11645982377301901	-0.003227297800031906	0.003227297800031906
0.1196871215730509	0.116459823773019	-0.003227297800031906	0.003227297800031906
0.11968712157305092	0.11645982377301901	-0.003227297800031906	0.003227297800031906
-0.11726614934236236	-0.1141041317349807	0.003162017607381662	0.003162017607381662
0.11726614934236233	0.1141041317349807	-0.003162017607381634	0.003162017607381634
0.11416995666193833	0.11109142619748971	-0.0030785304644486144	0.0030785304644486144
-0.11416995666193834	-0.11109142619748973	0.0030785304644486144	0.0030785304644486144
0.11200802354923929	0.10898778842924149	-0.0030202351199977995	0.0030202351199977995
0.11200802354923929	0.10898778842924153	-0.003020235119997758	0.003020235119997758
0.11069686820320701	0.1077119876703037	-0.002984880532903314	0.002984880532903314
0.10864481187278309	0.10571526391696645	-0.0029295479558166387	0.0029295479558166387
-0.09862331272516076	-0.09596398901508081	0.0026593237100799444	0.0026593237100799444
0.09755769208812377	0.0949271022559502	-0.002630589832173569	0.002630589832173569
0.0044517698590892905	0.0018264975284781766	-0.0026252723306111137	0.0026252723306111137
-0.09729865297013429	-0.0946750479861601	0.0026236049839741954	0.0026236049839741954
0.09729865297013429	0.0946750479861601	-0.0026236049839741954	0.0026236049839741954
-0.09722622023098086	-0.0946045683562188	0.002621651874762057	0.002621651874762057
0.0	0.0024927689454241663	0.0024927689454241663	0.0024927689454241663
0.08930342900849196	0.08689541086763798	-0.002408018140853979	0.002408018140853979
0.0	0.0022635625004469788	0.0022635625004469788	0.0022635625004469788
-0.08357019355346361	-0.0813167689722841	0.002253424581179511	0.002253424581179511
0.08357019355346361	0.08131676897228411	-0.0022534245811794973	0.0022534245811794973
0.07873929815399153	0.07661613602619798	-0.0021231621277935514	0.0021231621277935514
0.07800085251668949	0.07589760217179647	-0.002103250344893018	0.002103250344893018
0.0778639669164249	0.0757644076169074	-0.002099559299517495	0.002099559299517495
0.07752083216060472	0.07543052530218583	-0.0020903068584188916	0.0020903068584188916
0.07752083216060472	0.07543052530218583	-0.0020903068584188916	0.0020903068584188916
0.07752083216060472	0.07543052530218583	-0.0020903068584188916	0.0020903068584188916
0.07752083216060472	0.07543052530218584	-0.0020903068584188778	0.0020903068584188778
0.07752083216060471	0.07543052530218583	-0.0020903068584188778	0.0020903068584188778
0.0775208321606047	0.07543052530218582	-0.0020903068584188778	0.0020903068584188778
0.07752083216060471	0.07543052530218583	-0.0020903068584188778	0.0020903068584188778
0.07752083216060472	0.07543052530218584	-0.0020903068584188778	0.0020903068584188778
0.07752083216060471	0.07543052530218584	-0.002090306858418864	0.002090306858418864
-0.07516676813811723	-0.07313993732909328	0.0020268308090239523	0.0020268308090239523
0.07516676813811723	0.07313993732909328	-0.0020268308090239523	0.0020268308090239523
0.07516676813811722	0.07313993732909328	-0.0020268308090239384	0.0020268308090239384
0.0020029493886249247	0.0	-0.0020029493886249247	0.0020029493886249247
0.0020029493886249247	0.0	-0.0020029493886249247	0.0020029493886249247
0.013651729820109811	0.015647672416969523	0.0019959425968597115	0.0019959425968597115
0.0	0.0019489409533770346	0.0019489409533770346	0.0019489409533770346
0.10941394934870942	0.11109142619748971	0.0016774768487802932	0.0016774768487802932
0.0013901417852536413	0.0	-0.0013901417852536413	0.0013901417852536413
0.0	0.0013526573720019869	0.0013526573720019869	0.0013526573720019869
0.04857658682752747	0.047266745720638985	-0.0013098411068884833	0.0013098411068884833
-0.04857658682752746	-0.047266745720638985	0.0013098411068884763	0.0013098411068884763
0.04857658682752746	0.04726674572063899	-0.0013098411068884694	0.0013098411068884694
0.048576586827527454	0.047266745720638985	-0.0013098411068884694	0.0013098411068884694
0.04762882285080759	0.046344537681406936	-0.0012842851694006563	0.0012842851694006563
0.04762882285080759	0.04634453768140694	-0.0012842851694006494	0.0012842851694006494
0.047628822850807585	0.046344537681406936	-0.0012842851694006494	0.0012842851694006494
0.047628822850807585	0.04634453768140694	-0.0012842851694006424	0.0012842851694006424
0.04762882285080757	0.046344537681406936	-0.0012842851694006355	0.0012842851694006355
0.0026296767333341023	0.0013767419238535285	-0.0012529348094805738	0.0012529348094805738
0.001214782972751678	0.0	-0.001214782972751678	0.001214782972751678
0.0012147829727516776	0.0	-0.0012147829727516776	0.0012147829727516776
0.0	0.001182027014015676	0.001182027014015676	0.001182027014015676
0.0	0.0011820270140156758	0.0011820270140156758	0.0011820270140156758
0.0	0.0011820270140156758	0.0011820270140156758	0.0011820270140156758
0.0412308021711761	0.04011903613159119	-0.001111766039584905	0.001111766039584905
0.04123080217117609	0.040119036131591186	-0.001111766039584905	0.001111766039584905
0.0412308021711761	0.0401190361315912	-0.001111766039584898	0.001111766039584898
0.037225517230698724	0.03622175150983663	-0.001003765720862096	0.001003765720862096
0.037225517230698724	0.03622175150983663	-0.001003765720862096	0.001003765720862096
0.037225517230698724	0.036221751509836635	-0.001003765720862089	0.001003765720862089
0.037225517230698724	0.036221751509836635	-0.001003765720862089	0.001003765720862089
0.036841255411122084	0.03584785110014827	-0.0009934043109738125	0.0009934043109738125
0.03684125541112208	0.03584785110014827	-0.0009934043109738055	0.0009934043109738055
0.01365172982010982	0.014465645402953848	0.0008139155828440284	0.0008139155828440284
0.0033822406164031064	0.0026005788878343886	-0.0007816617285687178	0.0007816617285687178
0.0007095953089949165	0.0	-0.0007095953089949165	0.0007095953089949165
0.0	0.0006904614594250235	0.0006904614594250235	0.0006904614594250235
0.0	0.0006904614594250235	0.0006904614594250235	0.0006904614594250235
0.02428645190344626	0.023631581005320985	-0.0006548708981252739	0.0006548708981252739
0.02428645190344626	0.023631581005320985	-0.0006548708981252739	0.0006548708981252739
0.0239506831888959	0.02330486611059306	-0.0006458170783028398	0.0006458170783028398
0.0226581866299832	0.022047221014781036	-0.000610965615202165	0.000610965615202165
0.02243205101376315	0.021827183021823574	-0.0006048679919395741	0.0006048679919395741
0.02243205101376315	0.021827183021823574	-0.0006048679919395741	0.0006048679919395741
0.02243205101376315	0.021827183021823574	-0.0006048679919395741	0.0006048679919395741
-0.02243205101376315	-0.021827183021823574	0.0006048679919395741	0.0006048679919395741
0.02243205101376315	0.021827183021823574	-0.0006048679919395741	0.0006048679919395741
-0.02243205101376315	-0.021827183021823574	0.0006048679919395741	0.0006048679919395741
0.02243205101376315	0.021827183021823574	-0.0006048679919395741	0.0006048679919395741
0.02243205101376315	0.021827183021823578	-0.0006048679919395707	0.0006048679919395707
0.02191028975714926	0.021319490772246357	-0.0005907989849029023	0.0005907989849029023
0.021910289757149256	0.021319490772246354	-0.0005907989849029023	0.0005907989849029023
0.021910289757149256	0.021319490772246354	-0.0005907989849029023	0.0005907989849029023
0.02191028975714926	0.021319490772246357	-0.0005907989849029023	0.0005907989849029023
-0.021351698294186146	-0.020775961422698982	0.000575736871487164	0.000575736871487164
0.021351698294186146	0.020775961422698982	-0.000575736871487164	0.000575736871487164
0.021351698294186143	0.020775961422698982	-0.0005757368714871605	0.0005757368714871605
0.021351698294186146	0.020775961422698986	-0.0005757368714871605	0.0005757368714871605
0.021351698294186143	0.020775961422698982	-0.0005757368714871605	0.0005757368714871605
0.020422349420640896	0.019871671933452018	-0.0005506774871888789	0.0005506774871888789
0.0005475424010585514	0.0	-0.0005475424010585514	0.0005475424010585514
0.0	0.0005327782195563715	0.0005327782195563715	0.0005327782195563715
0.0	-0.0005327782195563714	-0.0005327782195563714	0.0005327782195563714
0.0	-0.0005327782195563714	-0.0005327782195563714	0.0005327782195563714
0.018612758615349365	0.018110875754918317	-0.000501882860431048	0.000501882860431048
0.018612758615349362	0.018110875754918317	-0.0005018828604310445	0.0005018828604310445
0.016944350267729825	0.0164874551262702	-0.0004568951414596241	0.0004568951414596241
0.016944350267729825	0.016487455126270204	-0.0004568951414596206	0.0004568951414596206
0.016291841778576198	0.015852541171798917	-0.0004393006067772813	0.0004393006067772813
0.016291841778576194	0.01585254117179892	-0.00043930060677727437	0.00043930060677727437
0.01628140655344392	0.015842387326807376	-0.00043901922663654516	0.00043901922663654516
0.01628140655344392	0.015842387326807376	-0.00043901922663654516	0.00043901922663654516
0.016281406553443924	0.01584238732680738	-0.00043901922663654516	0.00043901922663654516
0.016281406553443924	0.01584238732680738	-0.00043901922663654516	0.00043901922663654516
0.01628140655344392	0.015842387326807376	-0.00043901922663654516	0.00043901922663654516
0.01628140655344392	0.015842387326807376	-0.00043901922663654516	0.00043901922663654516
0.016281406553443917	0.015842387326807376	-0.0004390192266365417	0.0004390192266365417
0.016281406553443917	0.015842387326807376	-0.0004390192266365417	0.0004390192266365417
0.016281406553443917	0.015842387326807376	-0.0004390192266365417	0.0004390192266365417
0.010694878087040166	0.010406496546334075	-0.00028838154070609176	0.00028838154070609176
0.010675849147093072	0.010387980711349491	-0.00028786843574358026	0.00028786843574358026
0.01067584914709307	0.01038798071134949	-0.00028786843574358026	0.00028786843574358026
0.01067584914709307	0.01038798071134949	-0.00028786843574358026	0.00028786843574358026
0.010675849147093072	0.010387980711349491	-0.00028786843574358026	0.00028786843574358026
0.01067584914709307	0.01038798071134949	-0.00028786843574358026	0.00028786843574358026
0.01067584914709307	0.01038798071134949	-0.00028786843574358026	0.00028786843574358026
0.01067584914709307	0.01038798071134949	-0.00028786843574358026	0.00028786843574358026
0.010675849147093066	0.010387980711349488	-0.0002878684357435785	0.0002878684357435785
0.010675849147093066	0.010387980711349488	-0.0002878684357435785	0.0002878684357435785
0.01067584914709307	0.010387980711349491	-0.0002878684357435785	0.0002878684357435785
0.01067584914709307	0.010387980711349491	-0.0002878684357435785	0.0002878684357435785
0.010675849147093066	0.010387980711349488	-0.0002878684357435785	0.0002878684357435785
0.010675849147093068	0.01038798071134949	-0.0002878684357435785	0.0002878684357435785
0.010675849147093065	0.010387980711349488	-0.0002878684357435768	0.0002878684357435768
0.010564130854500442	0.010279274841440011	-0.0002848560130604312	0.0002848560130604312
0.010564130854500444	0.010279274841440013	-0.0002848560130604312	0.0002848560130604312
0.00026088062830695465	0.0	-0.00026088062830695465	0.00026088062830695465
0.00026088062830695465	0.0	-0.00026088062830695465	0.00026088062830695465
0.0	0.00025384612478861164	0.00025384612478861164	0.00025384612478861164
0.009015420677515866	0.008772324787694916	-0.00024309588982095003	0.00024309588982095003
0.009015420677515866	0.008772324787694916	-0.00024309588982095003	0.00024309588982095003
-0.009015420677515866	-0.008772324787694916	0.00024309588982095003	0.00024309588982095003
0.008220502057145262	0.007998840713339025	-0.00022166134380623669	0.00022166134380623669
0.008220502057145262	0.007998840713339027	-0.00022166134380623495	0.00022166134380623495
0.00812044666322989	0.007901483258420102	-0.00021896340480978722	0.00021896340480978722
0.007658841410319703	0.007452324938794136	-0.0002065164715255672	0.0002065164715255672
0.007658841410319702	0.007452324938794135	-0.0002065164715255672	0.0002065164715255672
0.007210126729631929	0.007015709604157761	-0.00019441712547416806	0.00019441712547416806
0.006662584328573379	0.00648293138460139	-0.00017965294397198888	0.00017965294397198888
-0.0066625843285733795	-0.006482931384601391	0.00017965294397198888	0.00017965294397198888
0.006662584328573379	0.00648293138460139	-0.00017965294397198888	0.00017965294397198888
0.0066625843285733795	0.006482931384601391	-0.00017965294397198888	0.00017965294397198888
0.006662584328573378	0.00648293138460139	-0.000179652943971988	0.000179652943971988
0.00663189248994903	0.006453067134626258	-0.00017882535532277172	0.00017882535532277172
0.006631892489949029	0.006453067134626258	-0.00017882535532277085	0.00017882535532277085
0.005469285642858743	0.005321809345568305	-0.0001474762972904376	0.0001474762972904376
0.005469285642858726	0.005321809345568304	-0.000147476297290422	0.000147476297290422
0.005469285642858726	0.005321809345568304	-0.000147476297290422	0.000147476297290422
0.005469285642858726	0.005321809345568304	-0.000147476297290422	0.000147476297290422
0.005337924573546536	0.005193990355674744	-0.00014393421787179186	0.00014393421787179186
0.005337924573546536	0.005193990355674745	-0.000143934217871791	0.000143934217871791
0.005337924573546537	0.005193990355674746	-0.000143934217871791	0.000143934217871791
0.005337924573546536	0.005193990355674746	-0.00014393421787179013	0.00014393421787179013
0.005337924573546535	0.005193990355674745	-0.00014393421787179013	0.00014393421787179013
0.005337924573546535	0.005193990355674745	-0.00014393421787179013	0.00014393421787179013
0.005337924573546535	0.005193990355674745	-0.00014393421787179013	0.00014393421787179013
0.005337924573546535	0.005193990355674745	-0.00014393421787179013	0.00014393421787179013
